index_in_dataset,metric,depth,width,num_iter,skip_n11,mic_obj_group,microscope_type,object,index_in_tiff,Component 1,Component 2
35648,l1_gt,4,32,1400,4,mito_twophoton,twophoton,mito,60,-2.12399959564209,-3.6026723384857178
35648,lpips_gt,6,64,2300,4,mito_twophoton,twophoton,mito,60,-2.12399959564209,-3.6026723384857178
35648,lpips_gt_rank,4,128,100,0,mito_twophoton,twophoton,mito,60,-2.12399959564209,-3.6026723384857178
35648,lpips_psnr_gt,6,64,2300,4,mito_twophoton,twophoton,mito,60,-2.12399959564209,-3.6026723384857178
35648,mse_gt,4,asc_to512,1400,4,mito_twophoton,twophoton,mito,60,-2.12399959564209,-3.6026723384857178
35648,psnr_gt,4,asc_to512,1400,4,mito_twophoton,twophoton,mito,60,-2.12399959564209,-3.6026723384857178
35648,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,60,-2.12399959564209,-3.6026723384857178
35648,ssim_gt,4,asc_to512,1400,4,mito_twophoton,twophoton,mito,60,-2.12399959564209,-3.6026723384857178
35666,l1_gt,4,64,1100,4,mito_twophoton,twophoton,mito,61,-1.524204969406128,-3.6441543102264404
35666,lpips_gt,4,64,1600,4,mito_twophoton,twophoton,mito,61,-1.524204969406128,-3.6441543102264404
35666,lpips_gt_rank,4,512,100,4,mito_twophoton,twophoton,mito,61,-1.524204969406128,-3.6441543102264404
35666,lpips_psnr_gt,4,64,1600,4,mito_twophoton,twophoton,mito,61,-1.524204969406128,-3.6441543102264404
35666,mse_gt,4,64,1100,4,mito_twophoton,twophoton,mito,61,-1.524204969406128,-3.6441543102264404
35666,psnr_gt,4,64,1100,4,mito_twophoton,twophoton,mito,61,-1.524204969406128,-3.6441543102264404
35666,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,61,-1.524204969406128,-3.6441543102264404
35666,ssim_gt,4,64,1200,4,mito_twophoton,twophoton,mito,61,-1.524204969406128,-3.6441543102264404
35673,l1_gt,4,128,1200,4,mito_twophoton,twophoton,mito,62,-1.8058085441589355,-3.585951566696167
35673,lpips_gt,6,512,2800,4,mito_twophoton,twophoton,mito,62,-1.8058085441589355,-3.585951566696167
35673,lpips_gt_rank,4,128,100,4,mito_twophoton,twophoton,mito,62,-1.8058085441589355,-3.585951566696167
35673,lpips_psnr_gt,6,512,2300,4,mito_twophoton,twophoton,mito,62,-1.8058085441589355,-3.585951566696167
35673,mse_gt,4,64,1400,4,mito_twophoton,twophoton,mito,62,-1.8058085441589355,-3.585951566696167
35673,psnr_gt,4,64,1400,4,mito_twophoton,twophoton,mito,62,-1.8058085441589355,-3.585951566696167
35673,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,62,-1.8058085441589355,-3.585951566696167
35673,ssim_gt,4,64,1400,4,mito_twophoton,twophoton,mito,62,-1.8058085441589355,-3.585951566696167
35912,l1_gt,7,128,1400,4,mito_twophoton,twophoton,mito,63,-1.5234930515289307,-1.946155071258545
35912,lpips_gt,7,128,1900,4,mito_twophoton,twophoton,mito,63,-1.5234930515289307,-1.946155071258545
35912,lpips_gt_rank,4,512,100,4,mito_twophoton,twophoton,mito,63,-1.5234930515289307,-1.946155071258545
35912,lpips_psnr_gt,7,32,2700,4,mito_twophoton,twophoton,mito,63,-1.5234930515289307,-1.946155071258545
35912,mse_gt,7,128,1400,4,mito_twophoton,twophoton,mito,63,-1.5234930515289307,-1.946155071258545
35912,psnr_gt,7,128,1400,4,mito_twophoton,twophoton,mito,63,-1.5234930515289307,-1.946155071258545
35912,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,63,-1.5234930515289307,-1.946155071258545
35912,ssim_gt,6,256,1500,4,mito_twophoton,twophoton,mito,63,-1.5234930515289307,-1.946155071258545
36077,l1_gt,4,64,1400,4,mito_twophoton,twophoton,mito,64,-1.2335073947906494,-1.1295653581619263
36077,lpips_gt,7,64,2200,4,mito_twophoton,twophoton,mito,64,-1.2335073947906494,-1.1295653581619263
36077,lpips_gt_rank,4,512,100,0,mito_twophoton,twophoton,mito,64,-1.2335073947906494,-1.1295653581619263
36077,lpips_psnr_gt,4,128,1500,4,mito_twophoton,twophoton,mito,64,-1.2335073947906494,-1.1295653581619263
36077,mse_gt,4,128,1500,4,mito_twophoton,twophoton,mito,64,-1.2335073947906494,-1.1295653581619263
36077,psnr_gt,4,128,1500,4,mito_twophoton,twophoton,mito,64,-1.2335073947906494,-1.1295653581619263
36077,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,64,-1.2335073947906494,-1.1295653581619263
36077,ssim_gt,4,64,1200,4,mito_twophoton,twophoton,mito,64,-1.2335073947906494,-1.1295653581619263
39163,l1_gt,7,256,1500,4,mito_twophoton,twophoton,mito,65,-0.6954323649406433,-0.6260008215904236
39163,lpips_gt,7,256,1500,4,mito_twophoton,twophoton,mito,65,-0.6954323649406433,-0.6260008215904236
39163,lpips_gt_rank,4,512,100,0,mito_twophoton,twophoton,mito,65,-0.6954323649406433,-0.6260008215904236
39163,lpips_psnr_gt,7,256,1500,4,mito_twophoton,twophoton,mito,65,-0.6954323649406433,-0.6260008215904236
39163,mse_gt,7,256,1500,4,mito_twophoton,twophoton,mito,65,-0.6954323649406433,-0.6260008215904236
39163,psnr_gt,7,256,1500,4,mito_twophoton,twophoton,mito,65,-0.6954323649406433,-0.6260008215904236
39163,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,65,-0.6954323649406433,-0.6260008215904236
39163,ssim_gt,4,64,2800,0,mito_twophoton,twophoton,mito,65,-0.6954323649406433,-0.6260008215904236
39518,l1_gt,4,64,2800,0,mito_twophoton,twophoton,mito,66,-1.6913689374923706,-0.5023486614227295
39518,lpips_gt,7,32,2100,4,mito_twophoton,twophoton,mito,66,-1.6913689374923706,-0.5023486614227295
39518,lpips_gt_rank,4,256,100,0,mito_twophoton,twophoton,mito,66,-1.6913689374923706,-0.5023486614227295
39518,lpips_psnr_gt,6,256,1600,4,mito_twophoton,twophoton,mito,66,-1.6913689374923706,-0.5023486614227295
39518,mse_gt,4,64,2800,0,mito_twophoton,twophoton,mito,66,-1.6913689374923706,-0.5023486614227295
39518,psnr_gt,4,64,2800,0,mito_twophoton,twophoton,mito,66,-1.6913689374923706,-0.5023486614227295
39518,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,66,-1.6913689374923706,-0.5023486614227295
39518,ssim_gt,4,64,2800,0,mito_twophoton,twophoton,mito,66,-1.6913689374923706,-0.5023486614227295
39593,l1_gt,4,32,900,4,mito_twophoton,twophoton,mito,67,-1.2515769004821777,-1.1600708961486816
39593,lpips_gt,8,256,2100,4,mito_twophoton,twophoton,mito,67,-1.2515769004821777,-1.1600708961486816
39593,lpips_gt_rank,4,asc_to512,100,0,mito_twophoton,twophoton,mito,67,-1.2515769004821777,-1.1600708961486816
39593,lpips_psnr_gt,8,512,2200,4,mito_twophoton,twophoton,mito,67,-1.2515769004821777,-1.1600708961486816
39593,mse_gt,5,128,900,4,mito_twophoton,twophoton,mito,67,-1.2515769004821777,-1.1600708961486816
39593,psnr_gt,5,128,900,4,mito_twophoton,twophoton,mito,67,-1.2515769004821777,-1.1600708961486816
39593,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,67,-1.2515769004821777,-1.1600708961486816
39593,ssim_gt,4,32,900,4,mito_twophoton,twophoton,mito,67,-1.2515769004821777,-1.1600708961486816
39696,l1_gt,4,64,2400,0,mito_twophoton,twophoton,mito,68,-1.325800895690918,-1.2322481870651245
39696,lpips_gt,6,16,2700,4,mito_twophoton,twophoton,mito,68,-1.325800895690918,-1.2322481870651245
39696,lpips_gt_rank,4,512,100,0,mito_twophoton,twophoton,mito,68,-1.325800895690918,-1.2322481870651245
39696,lpips_psnr_gt,6,16,2300,4,mito_twophoton,twophoton,mito,68,-1.325800895690918,-1.2322481870651245
39696,mse_gt,4,32,800,4,mito_twophoton,twophoton,mito,68,-1.325800895690918,-1.2322481870651245
39696,psnr_gt,4,32,800,4,mito_twophoton,twophoton,mito,68,-1.325800895690918,-1.2322481870651245
39696,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,68,-1.325800895690918,-1.2322481870651245
39696,ssim_gt,4,64,2800,0,mito_twophoton,twophoton,mito,68,-1.325800895690918,-1.2322481870651245
39764,l1_gt,4,64,600,4,mito_twophoton,twophoton,mito,69,-1.2430801391601562,-1.1432297229766846
39764,lpips_gt,8,512,1800,4,mito_twophoton,twophoton,mito,69,-1.2430801391601562,-1.1432297229766846
39764,lpips_gt_rank,4,asc_to512,100,4,mito_twophoton,twophoton,mito,69,-1.2430801391601562,-1.1432297229766846
39764,lpips_psnr_gt,8,512,1800,4,mito_twophoton,twophoton,mito,69,-1.2430801391601562,-1.1432297229766846
39764,mse_gt,4,64,600,4,mito_twophoton,twophoton,mito,69,-1.2430801391601562,-1.1432297229766846
39764,psnr_gt,4,64,600,4,mito_twophoton,twophoton,mito,69,-1.2430801391601562,-1.1432297229766846
39764,psnr_gt_rank,8,asc_to512,100,4,mito_twophoton,twophoton,mito,69,-1.2430801391601562,-1.1432297229766846
39764,ssim_gt,4,64,2800,0,mito_twophoton,twophoton,mito,69,-1.2430801391601562,-1.1432297229766846
45181,l1_gt,7,64,2400,0,nucleus_widefield,widefield,nucleus,70,1.7827873229980469,-7.3198771476745605
45181,lpips_gt,8,32,500,4,nucleus_widefield,widefield,nucleus,70,1.7827873229980469,-7.3198771476745605
45181,lpips_gt_rank,5,512,2900,4,nucleus_widefield,widefield,nucleus,70,1.7827873229980469,-7.3198771476745605
45181,lpips_psnr_gt,8,asc_to512,500,4,nucleus_widefield,widefield,nucleus,70,1.7827873229980469,-7.3198771476745605
45181,mse_gt,7,64,2600,0,nucleus_widefield,widefield,nucleus,70,1.7827873229980469,-7.3198771476745605
45181,psnr_gt,7,64,2600,0,nucleus_widefield,widefield,nucleus,70,1.7827873229980469,-7.3198771476745605
45181,psnr_gt_rank,7,512,100,0,nucleus_widefield,widefield,nucleus,70,1.7827873229980469,-7.3198771476745605
45181,ssim_gt,8,128,2400,0,nucleus_widefield,widefield,nucleus,70,1.7827873229980469,-7.3198771476745605
45206,l1_gt,8,asc_to512,2800,0,nucleus_widefield,widefield,nucleus,71,1.7829947471618652,-7.318826675415039
45206,lpips_gt,8,32,300,4,nucleus_widefield,widefield,nucleus,71,1.7829947471618652,-7.318826675415039
45206,lpips_gt_rank,4,256,2900,4,nucleus_widefield,widefield,nucleus,71,1.7829947471618652,-7.318826675415039
45206,lpips_psnr_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,71,1.7829947471618652,-7.318826675415039
45206,mse_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,71,1.7829947471618652,-7.318826675415039
45206,psnr_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,71,1.7829947471618652,-7.318826675415039
45206,psnr_gt_rank,6,512,100,4,nucleus_widefield,widefield,nucleus,71,1.7829947471618652,-7.318826675415039
45206,ssim_gt,7,128,2500,0,nucleus_widefield,widefield,nucleus,71,1.7829947471618652,-7.318826675415039
45212,l1_gt,7,32,2100,0,nucleus_widefield,widefield,nucleus,72,1.8015408515930176,-7.339677810668945
45212,lpips_gt,7,16,100,4,nucleus_widefield,widefield,nucleus,72,1.8015408515930176,-7.339677810668945
45212,lpips_gt_rank,4,256,2700,4,nucleus_widefield,widefield,nucleus,72,1.8015408515930176,-7.339677810668945
45212,lpips_psnr_gt,8,32,300,4,nucleus_widefield,widefield,nucleus,72,1.8015408515930176,-7.339677810668945
45212,mse_gt,5,16,200,4,nucleus_widefield,widefield,nucleus,72,1.8015408515930176,-7.339677810668945
45212,psnr_gt,5,16,200,4,nucleus_widefield,widefield,nucleus,72,1.8015408515930176,-7.339677810668945
45212,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,72,1.8015408515930176,-7.339677810668945
45212,ssim_gt,7,32,2900,0,nucleus_widefield,widefield,nucleus,72,1.8015408515930176,-7.339677810668945
45411,l1_gt,8,64,1800,0,nucleus_widefield,widefield,nucleus,73,-3.231670379638672,-5.196890830993652
45411,lpips_gt,4,16,100,4,nucleus_widefield,widefield,nucleus,73,-3.231670379638672,-5.196890830993652
45411,lpips_gt_rank,4,256,2900,4,nucleus_widefield,widefield,nucleus,73,-3.231670379638672,-5.196890830993652
45411,lpips_psnr_gt,4,16,100,4,nucleus_widefield,widefield,nucleus,73,-3.231670379638672,-5.196890830993652
45411,mse_gt,8,64,2200,0,nucleus_widefield,widefield,nucleus,73,-3.231670379638672,-5.196890830993652
45411,psnr_gt,8,64,2200,0,nucleus_widefield,widefield,nucleus,73,-3.231670379638672,-5.196890830993652
45411,psnr_gt_rank,8,512,100,4,nucleus_widefield,widefield,nucleus,73,-3.231670379638672,-5.196890830993652
45411,ssim_gt,8,64,2500,0,nucleus_widefield,widefield,nucleus,73,-3.231670379638672,-5.196890830993652
46066,l1_gt,7,32,1700,0,nucleus_widefield,widefield,nucleus,74,19.174114227294922,-3.0300838947296143
46066,lpips_gt,8,16,100,4,nucleus_widefield,widefield,nucleus,74,19.174114227294922,-3.0300838947296143
46066,lpips_gt_rank,4,256,2900,4,nucleus_widefield,widefield,nucleus,74,19.174114227294922,-3.0300838947296143
46066,lpips_psnr_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,74,19.174114227294922,-3.0300838947296143
46066,mse_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,74,19.174114227294922,-3.0300838947296143
46066,psnr_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,74,19.174114227294922,-3.0300838947296143
46066,psnr_gt_rank,7,512,1400,4,nucleus_widefield,widefield,nucleus,74,19.174114227294922,-3.0300838947296143
46066,ssim_gt,7,128,2400,0,nucleus_widefield,widefield,nucleus,74,19.174114227294922,-3.0300838947296143
46077,l1_gt,7,32,2800,0,nucleus_widefield,widefield,nucleus,75,19.22572135925293,-2.979043483734131
46077,lpips_gt,8,32,300,4,nucleus_widefield,widefield,nucleus,75,19.22572135925293,-2.979043483734131
46077,lpips_gt_rank,4,512,2800,4,nucleus_widefield,widefield,nucleus,75,19.22572135925293,-2.979043483734131
46077,lpips_psnr_gt,7,512,2600,0,nucleus_widefield,widefield,nucleus,75,19.22572135925293,-2.979043483734131
46077,mse_gt,7,512,2600,0,nucleus_widefield,widefield,nucleus,75,19.22572135925293,-2.979043483734131
46077,psnr_gt,7,512,2600,0,nucleus_widefield,widefield,nucleus,75,19.22572135925293,-2.979043483734131
46077,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,75,19.22572135925293,-2.979043483734131
46077,ssim_gt,7,128,2800,0,nucleus_widefield,widefield,nucleus,75,19.22572135925293,-2.979043483734131
46092,l1_gt,8,128,2000,0,nucleus_widefield,widefield,nucleus,76,19.160322189331055,-3.036593437194824
46092,lpips_gt,7,16,100,4,nucleus_widefield,widefield,nucleus,76,19.160322189331055,-3.036593437194824
46092,lpips_gt_rank,4,512,2900,4,nucleus_widefield,widefield,nucleus,76,19.160322189331055,-3.036593437194824
46092,lpips_psnr_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,76,19.160322189331055,-3.036593437194824
46092,mse_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,76,19.160322189331055,-3.036593437194824
46092,psnr_gt,6,asc_to512,300,4,nucleus_widefield,widefield,nucleus,76,19.160322189331055,-3.036593437194824
46092,psnr_gt_rank,8,512,100,4,nucleus_widefield,widefield,nucleus,76,19.160322189331055,-3.036593437194824
46092,ssim_gt,6,256,2900,0,nucleus_widefield,widefield,nucleus,76,19.160322189331055,-3.036593437194824
46100,l1_gt,7,128,2900,0,nucleus_widefield,widefield,nucleus,77,19.219449996948242,-2.9750444889068604
46100,lpips_gt,8,asc_to512,400,4,nucleus_widefield,widefield,nucleus,77,19.219449996948242,-2.9750444889068604
46100,lpips_gt_rank,4,256,2900,4,nucleus_widefield,widefield,nucleus,77,19.219449996948242,-2.9750444889068604
46100,lpips_psnr_gt,8,asc_to512,500,4,nucleus_widefield,widefield,nucleus,77,19.219449996948242,-2.9750444889068604
46100,mse_gt,8,32,2400,0,nucleus_widefield,widefield,nucleus,77,19.219449996948242,-2.9750444889068604
46100,psnr_gt,8,32,2400,0,nucleus_widefield,widefield,nucleus,77,19.219449996948242,-2.9750444889068604
46100,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,77,19.219449996948242,-2.9750444889068604
46100,ssim_gt,8,32,2400,0,nucleus_widefield,widefield,nucleus,77,19.219449996948242,-2.9750444889068604
49164,l1_gt,5,64,300,0,nucleus_widefield,widefield,nucleus,78,-1.4298175573349,-4.839723110198975
49164,lpips_gt,5,32,100,4,nucleus_widefield,widefield,nucleus,78,-1.4298175573349,-4.839723110198975
49164,lpips_gt_rank,5,512,2900,4,nucleus_widefield,widefield,nucleus,78,-1.4298175573349,-4.839723110198975
49164,lpips_psnr_gt,5,32,100,4,nucleus_widefield,widefield,nucleus,78,-1.4298175573349,-4.839723110198975
49164,mse_gt,5,64,300,0,nucleus_widefield,widefield,nucleus,78,-1.4298175573349,-4.839723110198975
49164,psnr_gt,5,64,300,0,nucleus_widefield,widefield,nucleus,78,-1.4298175573349,-4.839723110198975
49164,psnr_gt_rank,8,256,300,0,nucleus_widefield,widefield,nucleus,78,-1.4298175573349,-4.839723110198975
49164,ssim_gt,7,32,600,0,nucleus_widefield,widefield,nucleus,78,-1.4298175573349,-4.839723110198975
49532,l1_gt,6,128,2200,0,nucleus_widefield,widefield,nucleus,79,-2.0373761653900146,-6.632932662963867
49532,lpips_gt,8,32,200,4,nucleus_widefield,widefield,nucleus,79,-2.0373761653900146,-6.632932662963867
49532,lpips_gt_rank,4,512,2900,4,nucleus_widefield,widefield,nucleus,79,-2.0373761653900146,-6.632932662963867
49532,lpips_psnr_gt,8,32,200,4,nucleus_widefield,widefield,nucleus,79,-2.0373761653900146,-6.632932662963867
49532,mse_gt,8,32,2300,0,nucleus_widefield,widefield,nucleus,79,-2.0373761653900146,-6.632932662963867
49532,psnr_gt,8,32,2300,0,nucleus_widefield,widefield,nucleus,79,-2.0373761653900146,-6.632932662963867
49532,psnr_gt_rank,7,512,100,0,nucleus_widefield,widefield,nucleus,79,-2.0373761653900146,-6.632932662963867
49532,ssim_gt,8,32,2300,0,nucleus_widefield,widefield,nucleus,79,-2.0373761653900146,-6.632932662963867
49533,l1_gt,8,256,2900,0,nucleus_widefield,widefield,nucleus,80,-2.039598226547241,-6.619588851928711
49533,lpips_gt,4,asc_to512,200,4,nucleus_widefield,widefield,nucleus,80,-2.039598226547241,-6.619588851928711
49533,lpips_gt_rank,4,256,700,4,nucleus_widefield,widefield,nucleus,80,-2.039598226547241,-6.619588851928711
49533,lpips_psnr_gt,4,asc_to512,200,4,nucleus_widefield,widefield,nucleus,80,-2.039598226547241,-6.619588851928711
49533,mse_gt,8,128,1900,0,nucleus_widefield,widefield,nucleus,80,-2.039598226547241,-6.619588851928711
49533,psnr_gt,8,128,1900,0,nucleus_widefield,widefield,nucleus,80,-2.039598226547241,-6.619588851928711
49533,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,80,-2.039598226547241,-6.619588851928711
49533,ssim_gt,8,256,2900,0,nucleus_widefield,widefield,nucleus,80,-2.039598226547241,-6.619588851928711
49537,l1_gt,7,128,2200,0,nucleus_widefield,widefield,nucleus,81,-1.9978410005569458,-6.620173454284668
49537,lpips_gt,8,32,200,4,nucleus_widefield,widefield,nucleus,81,-1.9978410005569458,-6.620173454284668
49537,lpips_gt_rank,4,512,2900,4,nucleus_widefield,widefield,nucleus,81,-1.9978410005569458,-6.620173454284668
49537,lpips_psnr_gt,8,16,200,4,nucleus_widefield,widefield,nucleus,81,-1.9978410005569458,-6.620173454284668
49537,mse_gt,7,128,2000,0,nucleus_widefield,widefield,nucleus,81,-1.9978410005569458,-6.620173454284668
49537,psnr_gt,7,128,2000,0,nucleus_widefield,widefield,nucleus,81,-1.9978410005569458,-6.620173454284668
49537,psnr_gt_rank,8,512,100,4,nucleus_widefield,widefield,nucleus,81,-1.9978410005569458,-6.620173454284668
49537,ssim_gt,7,128,2900,0,nucleus_widefield,widefield,nucleus,81,-1.9978410005569458,-6.620173454284668
49543,l1_gt,8,256,2500,0,nucleus_widefield,widefield,nucleus,82,-2.0479025840759277,-6.609081745147705
49543,lpips_gt,7,32,100,4,nucleus_widefield,widefield,nucleus,82,-2.0479025840759277,-6.609081745147705
49543,lpips_gt_rank,8,512,2900,4,nucleus_widefield,widefield,nucleus,82,-2.0479025840759277,-6.609081745147705
49543,lpips_psnr_gt,7,64,200,4,nucleus_widefield,widefield,nucleus,82,-2.0479025840759277,-6.609081745147705
49543,mse_gt,8,256,2500,0,nucleus_widefield,widefield,nucleus,82,-2.0479025840759277,-6.609081745147705
49543,psnr_gt,8,256,2500,0,nucleus_widefield,widefield,nucleus,82,-2.0479025840759277,-6.609081745147705
49543,psnr_gt_rank,8,512,2900,4,nucleus_widefield,widefield,nucleus,82,-2.0479025840759277,-6.609081745147705
49543,ssim_gt,8,128,1800,0,nucleus_widefield,widefield,nucleus,82,-2.0479025840759277,-6.609081745147705
49831,l1_gt,8,256,2700,0,nucleus_widefield,widefield,nucleus,83,-0.9328931570053101,-8.075591087341309
49831,lpips_gt,7,16,100,4,nucleus_widefield,widefield,nucleus,83,-0.9328931570053101,-8.075591087341309
49831,lpips_gt_rank,5,512,2900,4,nucleus_widefield,widefield,nucleus,83,-0.9328931570053101,-8.075591087341309
49831,lpips_psnr_gt,8,asc_to512,500,4,nucleus_widefield,widefield,nucleus,83,-0.9328931570053101,-8.075591087341309
49831,mse_gt,8,asc_to512,500,4,nucleus_widefield,widefield,nucleus,83,-0.9328931570053101,-8.075591087341309
49831,psnr_gt,8,asc_to512,500,4,nucleus_widefield,widefield,nucleus,83,-0.9328931570053101,-8.075591087341309
49831,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,83,-0.9328931570053101,-8.075591087341309
49831,ssim_gt,7,128,2200,0,nucleus_widefield,widefield,nucleus,83,-0.9328931570053101,-8.075591087341309
50051,l1_gt,8,256,600,0,nucleus_widefield,widefield,nucleus,84,19.12088394165039,-3.079900026321411
50051,lpips_gt,4,16,100,4,nucleus_widefield,widefield,nucleus,84,19.12088394165039,-3.079900026321411
50051,lpips_gt_rank,4,256,2900,4,nucleus_widefield,widefield,nucleus,84,19.12088394165039,-3.079900026321411
50051,lpips_psnr_gt,8,asc_to512,300,4,nucleus_widefield,widefield,nucleus,84,19.12088394165039,-3.079900026321411
50051,mse_gt,6,256,1700,0,nucleus_widefield,widefield,nucleus,84,19.12088394165039,-3.079900026321411
50051,psnr_gt,6,256,1700,0,nucleus_widefield,widefield,nucleus,84,19.12088394165039,-3.079900026321411
50051,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,84,19.12088394165039,-3.079900026321411
50051,ssim_gt,8,32,1500,0,nucleus_widefield,widefield,nucleus,84,19.12088394165039,-3.079900026321411
50060,l1_gt,7,32,800,0,nucleus_widefield,widefield,nucleus,85,19.170289993286133,-3.0114545822143555
50060,lpips_gt,7,16,100,4,nucleus_widefield,widefield,nucleus,85,19.170289993286133,-3.0114545822143555
50060,lpips_gt_rank,4,512,2900,4,nucleus_widefield,widefield,nucleus,85,19.170289993286133,-3.0114545822143555
50060,lpips_psnr_gt,7,16,200,4,nucleus_widefield,widefield,nucleus,85,19.170289993286133,-3.0114545822143555
50060,mse_gt,8,128,2200,0,nucleus_widefield,widefield,nucleus,85,19.170289993286133,-3.0114545822143555
50060,psnr_gt,8,128,2200,0,nucleus_widefield,widefield,nucleus,85,19.170289993286133,-3.0114545822143555
50060,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,85,19.170289993286133,-3.0114545822143555
50060,ssim_gt,7,32,1500,0,nucleus_widefield,widefield,nucleus,85,19.170289993286133,-3.0114545822143555
50070,l1_gt,7,asc_to512,600,0,nucleus_widefield,widefield,nucleus,86,19.163549423217773,-3.028747797012329
50070,lpips_gt,8,32,300,4,nucleus_widefield,widefield,nucleus,86,19.163549423217773,-3.028747797012329
50070,lpips_gt_rank,5,512,2900,4,nucleus_widefield,widefield,nucleus,86,19.163549423217773,-3.028747797012329
50070,lpips_psnr_gt,6,asc_to512,200,4,nucleus_widefield,widefield,nucleus,86,19.163549423217773,-3.028747797012329
50070,mse_gt,6,asc_to512,200,4,nucleus_widefield,widefield,nucleus,86,19.163549423217773,-3.028747797012329
50070,psnr_gt,6,asc_to512,200,4,nucleus_widefield,widefield,nucleus,86,19.163549423217773,-3.028747797012329
50070,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,86,19.163549423217773,-3.028747797012329
50070,ssim_gt,7,512,2800,0,nucleus_widefield,widefield,nucleus,86,19.163549423217773,-3.028747797012329
50078,l1_gt,8,asc_to512,1500,0,nucleus_widefield,widefield,nucleus,87,19.341325759887695,-2.761963129043579
50078,lpips_gt,8,32,300,4,nucleus_widefield,widefield,nucleus,87,19.341325759887695,-2.761963129043579
50078,lpips_gt_rank,4,256,2900,4,nucleus_widefield,widefield,nucleus,87,19.341325759887695,-2.761963129043579
50078,lpips_psnr_gt,8,32,200,4,nucleus_widefield,widefield,nucleus,87,19.341325759887695,-2.761963129043579
50078,mse_gt,7,64,200,4,nucleus_widefield,widefield,nucleus,87,19.341325759887695,-2.761963129043579
50078,psnr_gt,7,64,200,4,nucleus_widefield,widefield,nucleus,87,19.341325759887695,-2.761963129043579
50078,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,87,19.341325759887695,-2.761963129043579
50078,ssim_gt,6,128,2500,0,nucleus_widefield,widefield,nucleus,87,19.341325759887695,-2.761963129043579
50084,l1_gt,8,32,1200,0,nucleus_widefield,widefield,nucleus,88,19.376018524169922,-2.760557174682617
50084,lpips_gt,5,asc_to512,200,4,nucleus_widefield,widefield,nucleus,88,19.376018524169922,-2.760557174682617
50084,lpips_gt_rank,4,512,2800,4,nucleus_widefield,widefield,nucleus,88,19.376018524169922,-2.760557174682617
50084,lpips_psnr_gt,8,32,200,4,nucleus_widefield,widefield,nucleus,88,19.376018524169922,-2.760557174682617
50084,mse_gt,7,64,200,4,nucleus_widefield,widefield,nucleus,88,19.376018524169922,-2.760557174682617
50084,psnr_gt,7,64,200,4,nucleus_widefield,widefield,nucleus,88,19.376018524169922,-2.760557174682617
50084,psnr_gt_rank,8,512,100,4,nucleus_widefield,widefield,nucleus,88,19.376018524169922,-2.760557174682617
50084,ssim_gt,7,64,700,0,nucleus_widefield,widefield,nucleus,88,19.376018524169922,-2.760557174682617
50095,l1_gt,7,256,2100,0,nucleus_widefield,widefield,nucleus,89,19.222341537475586,-2.976621389389038
50095,lpips_gt,7,16,100,4,nucleus_widefield,widefield,nucleus,89,19.222341537475586,-2.976621389389038
50095,lpips_gt_rank,4,512,2900,4,nucleus_widefield,widefield,nucleus,89,19.222341537475586,-2.976621389389038
50095,lpips_psnr_gt,7,16,100,4,nucleus_widefield,widefield,nucleus,89,19.222341537475586,-2.976621389389038
50095,mse_gt,6,128,2400,0,nucleus_widefield,widefield,nucleus,89,19.222341537475586,-2.976621389389038
50095,psnr_gt,6,128,2400,0,nucleus_widefield,widefield,nucleus,89,19.222341537475586,-2.976621389389038
50095,psnr_gt_rank,8,512,100,0,nucleus_widefield,widefield,nucleus,89,19.222341537475586,-2.976621389389038
50095,ssim_gt,7,asc_to512,2100,0,nucleus_widefield,widefield,nucleus,89,19.222341537475586,-2.976621389389038
